group,pairIndex,randomSeed,amplitudeCurl,curlMultiplier,pivotDepth,forwardGain,verticalAngleRatio,propagationDirectionDeg,frontFaceAngleDeg,epsilonFront,epsilonRear,asymmetry,angleInReference,frontSteeper,valid,errorMessage
G1 Shallow-curl,75,69692183,0.219414825359923,0.457842599448647,0.872725868920277,1.02132863198126,0.240976673282979,0,2.02464275654165,0.115603116081236,0.0522578342695313,2.21216814085688,0,1,1,
G1 Shallow-curl,76,294551016,0.199183546449351,0.584757297462583,0.886095038535456,1.00552174355915,0.219948346752976,180,9.11883657486017,0.0813960091407816,0.0362768458480846,2.24374548662916,0,1,1,
G1 Shallow-curl,77,441991233,0.207011907959659,0.509975579358882,0.801126844218491,1.29893080878839,0.340290858888168,180,10.3177821030482,0.0472792716582694,0.0250624775576915,1.8864564187414,0,1,1,
G1 Shallow-curl,78,502807380,0.171662375821095,0.564120250237091,0.850765727443414,1.18554484405895,0.308969416190456,180,2.20342089877383,0.052244472004076,0.0303384324699167,1.72205574747084,0,1,1,
G1 Shallow-curl,79,755445638,0.22341226559287,0.58615621330726,0.863857285293628,1.15237972393624,0.341488332456152,0,2.24208207862942,0.058176122989943,0.0290316952597447,2.00388308259111,0,1,1,
G1 Shallow-curl,80,1432013133,0.205354156155944,0.642758016404046,0.957183266924459,1.02129893556297,0.219571111163075,180,2.03052075394872,0.0879516160869132,0.0332784945492576,2.64289647948859,0,1,1,
G1 Shallow-curl,81,1391544612,0.198808353471039,0.601562053383897,1.08838746542785,1.03910146953224,0.322227475352268,180,7.56263352936806,0.0595717123056378,0.0286157698420262,2.08177912509446,0,1,1,
G1 Shallow-curl,82,82183473,0.177802702895558,0.593269835766925,1.09395445142059,1.26159745150776,0.322914125160648,180,2.42467003485747,0.0734083347044713,0.0338193494192843,2.17060162199965,0,1,1,
G1 Shallow-curl,83,620232074,0.196528097365307,0.478086186889178,0.891515696113865,1.23522637610055,0.398628111733949,0,3.46632501655795,0.0789764652410284,0.0402955434858437,1.9599305136255,0,1,1,
G1 Shallow-curl,84,1069932597,0.219406518268328,0.476564983875097,1.01755395215823,1.17962797668922,0.251064919778901,180,16.0106155660888,0.0585290038034797,0.0228484205485575,2.56162143370452,0,1,1,
G1 Shallow-curl,85,90215643,0.21637865953253,0.540601344373183,0.85942657926547,1.14432187102248,0.338829702095118,0,3.14907732466795,0.104175570841699,0.0392792248455164,2.6521799055714,0,1,1,
G1 Shallow-curl,86,519249537,0.195736058106863,0.589954325384818,1.06853865940561,1.11601392627527,0.236363323346888,0,2.30434153688112,0.0510960093175026,0.0209753260401338,2.43600548662445,0,1,1,
G1 Shallow-curl,87,156289261,0.17265313324725,0.581415647862948,1.09678790970016,1.22322778516209,0.33624017887136,0,7.64746336328299,0.0484586068931899,0.0221936896227566,2.18344077604393,0,1,1,
G1 Shallow-curl,88,1060693286,0.196946948892262,0.59516739113127,0.918883102123734,1.03569753465961,0.380794640019661,180,10.0720938347389,0.0649020467527856,0.0330923260659358,1.96124160699582,0,1,1,
G1 Shallow-curl,89,18773667,0.217162819408026,0.490095002559345,1.06411576545753,1.25911092597467,0.276093538073137,180,21.6645166403862,0.0747655534880656,0.0260810753355484,2.86665915903246,0,1,1,
G1 Shallow-curl,90,848421398,0.200960934792265,0.638926809875423,0.850975392543367,1.24287028662261,0.215487663467731,0,9.05800537184818,0.189508685024556,0.0535692303240402,3.53764061716434,0,1,1,
G1 Shallow-curl,91,286174382,0.179912000139634,0.487032640774308,0.925207106234614,1.07838854753553,0.342244621798005,0,6.18388613754286,0.0879142598511509,0.0374292689064345,2.34881050097234,0,1,1,
G1 Shallow-curl,92,1481504756,0.202055078554091,0.472898684938352,0.991421540483995,1.06379054701672,0.367451068704818,0,0.102516691624536,0.0972004156882217,0.0340467791044083,2.85490781345706,0,1,1,
G1 Shallow-curl,93,1471252853,0.225357205191179,0.485899811302974,1.04059074956471,1.17298864338194,0.390281809749663,0,0.820137895223857,0.0571992548813448,0.0325697016681247,1.75621058688801,0,1,1,
G1 Shallow-curl,94,1415547984,0.201525142818779,0.461868426875957,0.954106312895968,1.19825052028154,0.325093245293494,0,4.1448831041876,0.135432851732652,0.0598027685937628,2.26465855874734,0,1,1,
G1 Shallow-curl,95,519881199,0.186981615298374,0.522059608896183,1.0860273694038,1.14700902785497,0.238977589832523,0,33.7410474284189,0.0791391632501674,0.0347796921214354,2.27544174266547,0,1,1,
G1 Shallow-curl,96,1282728096,0.188744329843258,0.471936141777097,0.978012864193297,1.22324285984954,0.225082986684781,0,2.30899304486002,0.109688279686082,0.0431548173228683,2.54173894111137,0,1,1,
G1 Shallow-curl,97,1188605770,0.223194303874007,0.613050958365241,0.907032774676923,1.0754475688952,0.397407151615828,0,8.29399242398171,0.063482994436119,0.0309488947548478,2.05122008197644,0,1,1,
G1 Shallow-curl,98,1978385959,0.220774068511054,0.456354727232071,1.08131625019923,1.24904447680164,0.250498845909804,180,16.8072890280369,0.063775515685621,0.0330381997055365,1.93035686732451,0,1,1,
G1 Shallow-curl,99,1900628754,0.177806078396937,0.490287314716068,0.913051041246237,1.28884675428336,0.324113671807045,0,1.00007666661804,0.132786220539126,0.0514070552247664,2.5830349542207,0,1,1,
G1 Shallow-curl,100,1429647207,0.204845293512425,0.484142344401105,0.966308654167017,1.26202970639849,0.361090548701942,180,0.934723421015564,0.0690454738388522,0.0270375241176094,2.55369069810217,0,1,1,
G2 Conditioned,1,221800141,0.228275405441058,1.18926887573962,0.914364527102769,0.982274146084917,1.62773491213715,0,68.2427175101342,0.100607336479065,0.0571510597375662,1.76037569453738,1,1,1,
G2 Conditioned,2,1170758373,0.192541396834867,1.15558508591316,0.914589991083675,1.07139501237365,1.55811445477559,180,65.7794725312199,0.0995968645947396,0.0532366217999596,1.87083367102034,1,1,1,
G2 Conditioned,3,50755713,0.202304065774201,1.13625384321104,0.913456211845414,1.03908409547442,1.61095964880338,180,67.991254364763,0.0530273160498501,0.0243602337355125,2.17679832737182,1,1,1,
G2 Conditioned,4,551365953,0.215043186454276,1.15912185896263,0.924137064914252,1.05254641338916,1.57729085146333,180,67.498954129401,0.0931402742315705,0.0429216554484778,2.17000656797532,1,1,1,
G2 Conditioned,5,1209907700,0.222421583503325,1.13321133105716,0.960592281377252,1.00074877686486,1.55443192489184,0,69.6329160270646,0.0662578109754577,0.0293080619694937,2.26073668891599,1,1,1,
G2 Conditioned,6,434808538,0.201740422037114,1.13020690844204,0.934512978250427,1.06760995126085,1.61078178009889,0,66.6648705938449,0.0520474650299423,0.0248237581283265,2.09667951004368,1,1,1,
G2 Conditioned,7,398873430,0.191609366467046,1.12291728986676,0.87729119129205,1.05981323833941,1.62079488135276,180,67.0570754050124,0.0863383167986277,0.0476787263856126,1.81083521611603,1,1,1,
G2 Conditioned,8,425524439,0.228601038722349,1.13084969386713,0.906885191828185,1.07563378712442,1.55636386997965,0,67.2347809689925,0.102314732921707,0.0607270523541047,1.68482956039265,1,1,1,
G2 Conditioned,9,1835150068,0.218440253684498,1.13733124367818,0.86541952570661,1.11828572608649,1.55552411672583,0,66.2781874210691,0.120167936522589,0.0515720234418486,2.33009931553467,1,1,1,
G2 Conditioned,10,441952633,0.205149961714448,1.18428862982456,0.96011293049403,1.03862566738452,1.55470095242929,180,66.9983468569799,0.073597009948792,0.045692533060596,1.61070102747838,1,1,1,
G2 Conditioned,11,621278452,0.216040562425886,1.17776204964572,0.962091491747244,1.05117927324001,1.60675015805511,180,67.6007970555753,0.122990000119736,0.0554650900561953,2.21743081991082,1,1,1,
G2 Conditioned,12,1470361970,0.213090320307543,1.14168756319731,0.970062782194781,1.07182023694937,1.57574124781765,180,67.7757400884137,0.0819741058989706,0.0497529393944511,1.64762337455208,1,1,1,
G2 Conditioned,13,279192926,0.210561099989333,1.13216151968935,0.92300283017373,1.09251120332134,1.5843235531017,180,67.0078455575624,0.0834775663748037,0.0419938291315182,1.98785317036379,1,1,1,
G2 Conditioned,14,1014352153,0.193692709803021,1.13894297044094,0.919259466893191,1.07887853208941,1.60098166718349,180,65.4572783730062,0.0809299620342,0.0436384813749071,1.85455495893439,1,1,1,
G2 Conditioned,15,1940968812,0.195333510129401,1.14544735041083,0.890387320027896,1.07807380665314,1.63499185768857,180,68.0032852681667,0.0824848195234391,0.0406329802034135,2.02999679350396,1,1,1,
G2 Conditioned,16,757520650,0.214103578824968,1.15187019794966,0.976755077369218,1.10508765639587,1.63467086835198,0,66.7517944740274,0.0845083015901017,0.0511622927957528,1.65176924199763,1,1,1,
G2 Conditioned,17,745191514,0.224951358076611,1.18959031531084,0.930010182501839,1.10349354067569,1.62664742728269,0,68.924363397711,0.0943856759204926,0.0409161414173072,2.30680784284728,1,1,1,
G2 Conditioned,18,65502429,0.199273880884974,1.15585581014054,0.890830487270882,1.05772851817449,1.62407176742362,180,68.7061688988607,0.0870522557818362,0.0431005102140556,2.01975000642678,1,1,1,
G2 Conditioned,19,1641268602,0.20166379652561,1.12966446816798,0.890657076733352,1.09712411350985,1.62349975254889,180,67.2644852613703,0.068728514806961,0.0328367374248089,2.09303725634554,1,1,1,
G2 Conditioned,20,1007655820,0.202094712157387,1.1590613446506,0.9472442757921,1.01655814365024,1.56587505756615,0,68.1676536168297,0.0657020053696855,0.0395602308714305,1.66080945238199,1,1,1,
G2 Conditioned,21,1664843059,0.191339040411921,1.13653075733872,0.966617562009136,1.0305877226753,1.62854457883628,180,68.1289577439027,0.0927676270729401,0.0452275324962274,2.05113173221816,1,1,1,
G2 Conditioned,22,247882559,0.190305250372949,1.17785306770651,0.90850479755315,1.08646108668128,1.61250115399401,180,65.7409801547573,0.0975770131568457,0.0604938212387518,1.6130079264085,1,1,1,
G2 Conditioned,23,1331747554,0.20980130096097,1.13432445234574,0.864832466356993,1.09669190375448,1.55266918606225,180,65.9545101233813,0.0964811711743824,0.0498272189197487,1.93631459403292,1,1,1,
G2 Conditioned,24,1394189554,0.205481573490783,1.13725301318742,0.960596369172767,0.998330212577564,1.55100230019014,0,67.2801541812018,0.105611407998063,0.0558114537227577,1.89228914413672,1,1,1,
G2 Conditioned,25,884821581,0.215678384549952,1.19057001172918,0.925646594904416,1.0404748651026,1.55766036712664,0,68.0276513165298,0.0700309596190599,0.0303844328024263,2.30483024232948,1,1,1,
G2 Conditioned,26,549602779,0.223143309845425,1.17067683715537,0.943980966000432,1.01936617961709,1.58135387379069,180,69.799868177342,0.0484657527430883,0.0273078566220158,1.77479153395052,1,1,1,
G2 Conditioned,27,12060526,0.200636401368946,1.16201694958491,0.857119425541768,1.02721335963846,1.5512763333332,0,68.1235155898494,0.0891473026803718,0.0491055854258311,1.81542083059003,1,1,1,
G2 Conditioned,28,425148108,0.191339708117268,1.14907844905879,0.867686288472515,1.0842747279819,1.54334493575026,180,65.0652208980162,0.0558536258020507,0.0319911666828747,1.74590774871458,1,1,1,
G2 Conditioned,29,1999752097,0.211504545122745,1.18572024966666,0.927896047777038,1.05930618447218,1.62998126159861,0,69.42353498043,0.070878072061572,0.0383823116657677,1.84663374834681,1,1,1,
G2 Conditioned,30,1016806304,0.220449335236376,1.17945714805856,0.868947493304894,1.06060986864052,1.63722135236848,180,69.6511379065756,0.125511242495893,0.0765971273901327,1.63858941937373,1,1,1,
G2 Conditioned,31,1448454965,0.214614912902508,1.13762797458623,0.892298439831718,0.994561524428422,1.55085453829586,0,68.0383816355289,0.0814919393935052,0.0503709323311836,1.61783662962012,1,1,1,
G2 Conditioned,32,1290314117,0.214191404210048,1.15537118321043,0.972243494704367,1.053340316056,1.57678093978566,0,68.0980545997047,0.061183663967808,0.0263375451297978,2.32305872344139,1,1,1,
G2 Conditioned,33,1359170167,0.214998528265611,1.1433158013161,0.853399211357023,1.04541178555059,1.55452954340888,0,68.712165043968,0.142808527755431,0.084662172818756,1.68680442517291,1,1,1,
G2 Conditioned,34,1166819772,0.210179226778422,1.1834527142924,0.860178896876771,1.07157795104856,1.63469165580612,180,69.7109205402186,0.163825519429543,0.0762951512586892,2.14725990743592,1,1,1,
G2 Conditioned,35,351892640,0.200840888535405,1.12562919804026,0.90163867452181,1.01152928239447,1.63778427612858,180,69.5938128250895,0.111903380418748,0.0491419583767516,2.27714531766988,1,1,1,
G2 Conditioned,36,155695166,0.199067371915953,1.16325910199941,0.966831422856325,1.06367152348946,1.56330144270923,180,65.3173771926411,0.0636063620009736,0.030575689018702,2.08029202423102,1,1,1,
G2 Conditioned,37,615352048,0.200817297499733,1.1526198194689,0.95995343345073,1.02891336859708,1.61417322487589,0,67.8817203698971,0.0550341369996058,0.0324567275920474,1.69561570381761,1,1,1,
G2 Conditioned,38,300732193,0.213935481585955,1.13119745138313,0.914498401755795,1.09408581216868,1.59264437393863,0,65.9856094650823,0.0735020627386154,0.0426652825742278,1.72276048121183,1,1,1,
G2 Conditioned,39,366825561,0.205525855321093,1.19830589013161,0.910568558332865,1.00342794806216,1.61398512462029,0,69.5717026558283,0.073809346481929,0.0447731203457203,1.64851915417113,1,1,1,
G2 Conditioned,40,1443220870,0.190801999205832,1.15881002305358,0.977160701555913,1.07142146605639,1.62622735758226,180,65.6191477557483,0.114707372190499,0.0699747351121274,1.63926840175517,1,1,1,
G2 Conditioned,41,1612868000,0.215790197247544,1.12627673747124,0.974798570407191,1.05853556039227,1.61296792740414,180,67.0697621972923,0.125491429267971,0.0643824264226174,1.94915656710766,1,1,1,
G2 Conditioned,42,705878461,0.20834403379037,1.1587184603879,0.906097633686017,1.03830819253135,1.57464498454775,0,68.822202437096,0.0657900363074816,0.0353249917038754,1.86242184737057,1,1,1,
G2 Conditioned,43,1945964322,0.210331888143513,1.17428116145586,0.865782589261519,1.11259540302975,1.62052415729785,180,66.8303328433404,0.0884037429525617,0.0453981782262483,1.94729714729937,1,1,1,
G2 Conditioned,44,718062189,0.214526889983295,1.17662200852524,0.860594455036888,1.02786566882245,1.57920526276008,0,69.1080788962076,0.0698762533392011,0.0326932460562267,2.13732993105139,1,1,1,
G2 Conditioned,45,6601311,0.205306844717674,1.12645373482815,0.900088030202583,1.10171903870697,1.59562869669795,0,65.4413576870145,0.110094570916723,0.049472716335717,2.22535933078006,1,1,1,
G2 Conditioned,46,211273431,0.218668407188498,1.17082956387692,0.94114788689878,1.10766367099973,1.61839626699574,0,67.6393367651049,0.148503340975561,0.071539263940259,2.07582987014758,1,1,1,
G2 Conditioned,47,1413038097,0.222547857165426,1.15376550461846,0.871016445372851,1.06703363694285,1.55325657290032,180,67.4984402547648,0.0960295796032737,0.0598875941583037,1.60349703395054,1,1,1,
G2 Conditioned,48,578508621,0.215595603733557,1.19258589147571,0.854970867864805,1.09595552372371,1.63906740548777,0,69.0316728707722,0.0988014822649805,0.0497821127736584,1.98467836658914,1,1,1,
G2 Conditioned,49,1488571601,0.220997837948912,1.16535866615269,0.903424215185764,1.05809259479638,1.6129070818359,180,69.0379778062332,0.0992048274522196,0.0587841188418511,1.68761273294091,1,1,1,
G2 Conditioned,50,454501701,0.222432683437586,1.16542937903001,0.92909233938498,1.04215984615001,1.62392303998079,0,69.5714067671655,0.0896831691367793,0.0476667742951431,1.88146083855977,1,1,1,
G2 Conditioned,51,690160693,0.205527907374058,1.16756939316217,0.914560962537161,1.0165643836397,1.55526635875447,180,68.382120415211,0.0747362179702579,0.0456395506053408,1.63753185513426,1,1,1,
G2 Conditioned,52,2094925958,0.190614495958431,1.13689228504913,0.937491110941999,1.03048244028221,1.57275347970744,0,67.4350458369667,0.0601952619738954,0.0324497611658428,1.85502943045566,1,1,1,
G2 Conditioned,53,1058717077,0.226566087902187,1.16852502984689,0.913274978066919,1.10087535155991,1.59385079903014,180,65.7227305324319,0.0971841426187657,0.0590262921420107,1.64645514891824,1,1,1,
G2 Conditioned,54,1822166926,0.21920457491044,1.12272550539668,0.976740990744905,1.08618208545103,1.57789178922442,0,66.1539504460481,0.105470401764815,0.0484958771080648,2.17483233739216,1,1,1,
G2 Conditioned,55,662908828,0.215217806696793,1.13874770253559,0.92306313895919,1.02601556686221,1.61436260489499,180,68.7065024522423,0.115236726299852,0.0626331154427896,1.83986898121189,1,1,1,
G2 Conditioned,56,1733745105,0.214468441633521,1.19197813744553,0.960451381546268,0.995839558317339,1.56873672780057,0,69.3614675674059,0.100066534516325,0.0489090059133989,2.0459735921337,1,1,1,
G2 Conditioned,57,767710335,0.220767241112951,1.18442024084767,0.929179039702365,1.08450554512026,1.57870520474828,0,67.4926475175992,0.0860481731403997,0.0491274721349723,1.75152861323684,1,1,1,
G2 Conditioned,58,585464374,0.22639755329265,1.18987442347355,0.942876198763744,0.992778929333256,1.60217239662225,0,66.7610686426739,0.10148106693383,0.0617682209388164,1.64293329792273,1,1,1,
G2 Conditioned,59,1422132667,0.211478934536772,1.15185259454533,0.896110870364401,1.06102716474245,1.62874534670561,0,69.2836787284471,0.0754803039549508,0.0384294122061519,1.964128505272,1,1,1,
G2 Conditioned,60,1541811578,0.201207690799163,1.16721251332954,0.975832207584708,1.11384834476907,1.61709124302504,0,66.3564822906838,0.0847562564525334,0.0463009120853686,1.83055263136635,1,1,1,
G2 Conditioned,61,633047925,0.22069824910961,1.1202609348502,0.960081462617138,1.08956331487563,1.61113090014171,180,67.6050469989512,0.0865106626731786,0.0504717151550745,1.71404245739171,1,1,1,
G2 Conditioned,62,1453551607,0.219623081824373,1.1442635548592,0.956636143369315,0.987402213218146,1.57259007180703,0,69.7410342925951,0.113500202452001,0.067111681471448,1.69121380903396,1,1,1,
G2 Conditioned,63,2112068487,0.194621800091758,1.17889994686209,0.92428738645518,1.01643902133604,1.56267716704621,180,66.9923638824874,0.139958539434792,0.0640001568000004,2.18684682089391,1,1,1,
G2 Conditioned,64,60104149,0.227739835493507,1.19084026914634,0.887155065186889,0.991164639119065,1.55176954817051,180,66.1522419241442,0.0498575444369704,0.0304106695291179,1.63947539495085,1,1,1,
G2 Conditioned,65,1581634654,0.208973038075629,1.13381797135262,0.859619868901557,1.11423110778709,1.62472868631945,0,66.6438652639807,0.121717473842496,0.067838628955501,1.79422072227222,1,1,1,
G2 Conditioned,66,1624901972,0.196534303723456,1.1839107816951,0.866694886464177,1.08692219285798,1.60313032761699,180,66.895896196035,0.0676917699799267,0.0383344073921958,1.76582278388651,1,1,1,
G2 Conditioned,67,1213672979,0.216971313981343,1.16192839734944,0.949387078714292,1.06575706086509,1.60828224678847,0,67.292994164448,0.120199063364279,0.0520483333603333,2.30937391466763,1,1,1,
G2 Conditioned,68,1641739556,0.212692338239258,1.19341700800684,0.949038445311135,0.981381461741604,1.55100550015866,180,69.1113321460327,0.141028959804251,0.0674278695879776,2.09155295378629,1,1,1,
G2 Conditioned,69,1024913093,0.213659533894174,1.15621310483469,0.905479044189744,1.11079161040171,1.57815602326801,0,65.3385491412543,0.0822669803195752,0.035954704368616,2.28807277835342,1,1,1,
G2 Conditioned,70,1141331834,0.201845253152221,1.15175147260311,0.934103115463388,1.10869155279505,1.63244359396946,180,66.6279467447877,0.0795179854477955,0.041748224170812,1.9047034221731,1,1,1,
G2 Conditioned,71,930813870,0.190464583242556,1.17299126750775,0.927929317931997,1.02262554113991,1.61691559118018,0,68.8017892904441,0.0718834141491905,0.0364850783017624,1.97021405722783,1,1,1,
G2 Conditioned,72,1749452000,0.203829809723979,1.18437500795537,0.919262765701242,1.09442974641435,1.60221052903948,0,66.4986795602576,0.0831282878302571,0.0415544887582761,2.00046469862299,1,1,1,
G2 Conditioned,73,987541412,0.193188028250307,1.12099148594372,0.958692388808316,1.01899210554037,1.55032121223013,0,65.7498682350126,0.0986683197489546,0.0601731504623435,1.63973996692597,1,1,1,
G2 Conditioned,74,1006158563,0.201281423836343,1.17307727039825,0.872793206412086,1.02401886846405,1.60885745439561,180,67.6531834735626,0.126384381911724,0.0563167274934629,2.24417127089628,1,1,1,
G2 Conditioned,75,69692183,0.227965291648214,1.16547965703419,0.887162789748015,1.10136376871464,1.55217966192806,0,66.9751811171198,0.12504518934421,0.076304803651272,1.63875907361863,1,1,1,
G2 Conditioned,76,294551016,0.203398151725356,1.17141390193549,0.886307574493301,1.10904301348213,1.60235549541375,180,66.4439315168109,0.0947048447402059,0.0481525531269084,1.96676683976874,1,1,1,
G2 Conditioned,77,441991233,0.195500593792718,1.13224834506233,0.960615630585065,1.05635675863074,1.62118582962685,180,66.1433556249747,0.0507076340520909,0.0304274184086563,1.66651121600461,1,1,1,
G2 Conditioned,78,502807380,0.212765701163126,1.13373372973093,0.974378921607993,1.11353286255528,1.55562017797446,180,65.113818410255,0.0702060893000359,0.0390980055545312,1.79564374970783,1,1,1,
G2 Conditioned,79,755445638,0.202686851521757,1.18055732698947,0.957384104597033,1.08854493482041,1.63676869912204,0,68.4542934989645,0.0637398392755432,0.0346259105682089,1.84081337442328,1,1,1,
G2 Conditioned,80,1432013133,0.228435290615549,1.13965134925022,0.861389556559016,1.05182464220183,1.56021593640628,180,69.7761634329873,0.0846659017615779,0.0474164664254243,1.78558016116066,1,1,1,
G2 Conditioned,81,1391544612,0.200327815684885,1.19574096698453,0.863109736933326,1.06102160338247,1.59845713112723,180,68.003843942226,0.0682592423751587,0.0369468048712502,1.84750055148271,1,1,1,
G2 Conditioned,82,82183473,0.205815442985798,1.17131821582758,0.956614902482431,1.07781888225479,1.58134055228483,180,65.6855293258325,0.0729114057035251,0.0437119191430175,1.66799827445169,1,1,1,
G2 Conditioned,83,620232074,0.192459340945961,1.14848252569781,0.867371247178635,1.08080385455267,1.54375503623379,0,65.5440361900321,0.082412900346031,0.0494678422374592,1.66598939065154,1,1,1,
G2 Conditioned,84,1069932597,0.213941304842437,1.16808224924755,0.921600749410874,1.08266142851297,1.56980253109563,180,66.6601351224701,0.0666340866249387,0.0302872329292111,2.20007178538493,1,1,1,
G2 Conditioned,85,90215643,0.210292152214545,1.1824139343177,0.850604680657576,1.09052620095622,1.62762764513768,0,68.8381637930831,0.117956409250822,0.0521002077964952,2.26402953538234,1,1,1,
G2 Conditioned,86,519249537,0.209127848612402,1.18855857804279,0.96969656543459,1.06802810647249,1.60197365732855,0,68.2431736470491,0.0552332987424896,0.0275150807646084,2.00738275911347,1,1,1,
G2 Conditioned,87,156289261,0.204050286208636,1.1676682465141,0.917540864153428,1.08290282215077,1.58555359187714,0,67.275314482098,0.0552192682076715,0.0296809349202986,1.86042886977618,1,1,1,
G2 Conditioned,88,1060693286,0.196171560231066,1.12807762297758,0.880903289838554,1.02288221023635,1.61599814319038,180,68.317926243062,0.0692435317454383,0.0429451796143365,1.61237029085152,1,1,1,
G2 Conditioned,89,18773667,0.220263581289838,1.13394780114775,0.851973414512683,1.10224418409856,1.54461053220322,180,66.6514801159259,0.0781795682790626,0.0335104812438816,2.3329885270847,1,1,1,
G2 Conditioned,90,848421398,0.212723024861219,1.15005656736691,0.95920622415585,1.00945340336793,1.59425105084128,0,69.3184702233211,0.150737619406932,0.0665206284766538,2.26602819093682,1,1,1,
G2 Conditioned,91,286174382,0.204670844451033,1.15982436877759,0.977542704616559,1.0507124909208,1.55621621149581,0,66.0282159256922,0.0925886547780513,0.0452680615353388,2.04534171859273,1,1,1,
G2 Conditioned,92,1481504756,0.21916549993866,1.14331411725718,0.955455416158836,1.03871005907278,1.55134643862105,0,67.4536792354644,0.0875283773191666,0.0406706664634923,2.15212547347204,1,1,1,
G2 Conditioned,93,1471252853,0.210457953364446,1.17256515235642,0.930499018846278,1.10805274761012,1.58361913984936,0,67.1544946132454,0.0650556295489963,0.0389261372254784,1.67125829034008,1,1,1,
G2 Conditioned,94,1415547984,0.191507669227674,1.17307285139168,0.865544548911517,1.04020336421245,1.60616964101249,0,68.2944443825269,0.124953836151595,0.0731638604652563,1.70786280763482,1,1,1,
G2 Conditioned,95,519881199,0.194231816621855,1.12135490388515,0.859560676845919,1.03409575375684,1.62808879357267,0,69.0024559145644,0.0786949933676758,0.0441651424268109,1.7818349278073,1,1,1,
G2 Conditioned,96,1282728096,0.209538557580904,1.18067608729473,0.969451389953719,1.03329243102008,1.59188481366167,0,68.1776205879529,0.0944650364823158,0.052914832221304,1.78522793169291,1,1,1,
G2 Conditioned,97,1188605770,0.221788878161911,1.1406654480843,0.871206188496738,1.06934761062375,1.62752882377555,0,69.7289082233879,0.0747517580606497,0.0400151582048114,1.86808603074976,1,1,1,
G2 Conditioned,98,1978385959,0.193459109982728,1.1486147032055,0.887189526814986,1.01744726460536,1.55663961345943,180,67.3630461074613,0.0699101692056011,0.0415970274636815,1.68065300499272,1,1,1,
G2 Conditioned,99,1900628754,0.205159467779102,1.19450180573719,0.949812899295589,1.00172629345739,1.57927476433575,0,69.7503078582131,0.134499162086882,0.0617914308067121,2.17666366243573,1,1,1,
G2 Conditioned,100,1429647207,0.193955913314191,1.13332729344248,0.904743739709152,1.02605315617076,1.61599055532663,180,68.9129547766134,0.0773684274144158,0.0338809474655408,2.28353789377067,1,1,1,
