U10,Seed,Group,MssAlong,MssCross,MssTotal,Gamma,PrimaryMssLinear,PrimaryMssModified,ShortWaveMss,DeltaPrimaryMss,DeltaTotalMss,RelativeDeltaPrimaryMss,RelativeDeltaTotalMss,ElevationSkewness,ElevationExcessKurtosis,AlongSlopeSkewness,AlongSlopeExcessKurtosis,CrossSlopeSkewness,CrossSlopeExcessKurtosis,MssNumericalRelativeError,HermitianResidual,RieszEnergyRatio,LiePreProjectionHermitianResidual,DragCoefficient,RawShortWaveCoefficient,WindFactorMode,DimensionalStatus
3,10,Linear Elfouhaily,0.0139307994687016,0.0089801414150289,0.0229109408837305,0.802885412859721,0.00867342576590536,0.00872746152237604,0.0142375151178252,5.40357564706787e-05,5.40357564706787e-05,0.00623003619666516,0.00235851319877703,0.0367401377218223,-0.0758667753026976,-0.0536881116700169,0.0798454036910292,0.0239828628882532,0.0272449677535325,2.4000530209817e-15,2.61319216626428e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,10,Modified Lie Nonlinear,0.0139775403670405,0.00898743627316073,0.0229649766402012,0.801867357254559,0.00867342576590536,0.00872746152237604,0.0142375151178252,5.40357564706787e-05,5.40357564706787e-05,0.00623003619666516,0.00235851319877703,0.0701561532461013,-0.0615208331103179,0.00774000218292121,0.0510869154968048,0.0288905074422029,0.0165964895008957,1.9876609842727e-16,2.61034131451196e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,11,Linear Elfouhaily,0.0139069377534755,0.00916709581141771,0.0230740335648932,0.811895491675444,0.00854996007555378,0.00862375145636739,0.0145240734893394,7.37913808136082e-05,7.37913808136065e-05,0.00863061115625487,0.0031980269338725,0.0557386201140149,0.0623863223491128,0.000291220775083589,-0.0426062537809213,0.0318771669831651,0.177422948090662,2.43471098435198e-15,1.88678248853578e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,11,Modified Lie Nonlinear,0.0139668901628161,0.00918093478289073,0.0231478249457068,0.810762386326281,0.00854996007555378,0.00862375145636739,0.0145240734893394,7.37913808136082e-05,7.37913808136065e-05,0.00863061115625487,0.0031980269338725,0.0888679904446697,0.0806773049406586,0.0565980074632249,-0.00339906176753457,0.04473672345166,0.185769320173172,1.0057823934014e-15,1.89173242085852e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,12,Linear Elfouhaily,0.0137379442729615,0.00869527911090321,0.0224332233838647,0.795574561927794,0.00842483513156711,0.00848123785028081,0.0140083882522976,5.64027187136967e-05,5.64027187136933e-05,0.00669481572432922,0.00251424941251471,-0.0482001914895945,0.0332192954043764,0.0262403062066086,0.101269291599689,0.0801492928534369,-0.0694472621501809,1.2354355537311e-15,2.79302765717822e-16,0.999999999999998,0,0.000995,0.00111904348324211,direction_only,consistent
3,12,Modified Lie Nonlinear,0.0137848817005017,0.0087047444020767,0.0224896261025784,0.794651102016355,0.00842483513156711,0.00848123785028081,0.0140083882522976,5.64027187136967e-05,5.64027187136933e-05,0.00669481572432922,0.00251424941251471,-0.0118452966665453,0.044653699503955,0.0842596774782606,0.12519484265527,0.0890588589424973,-0.0621171042582773,4.09073181674624e-15,2.78528888096396e-16,0.999999999999998,0,0.000995,0.00111904348324211,direction_only,consistent
3,13,Linear Elfouhaily,0.0139607922434306,0.00905146085292635,0.0230122530963569,0.80520100192903,0.00837852473777791,0.00845014800003403,0.014633728358579,7.16232622561194e-05,7.16232622561194e-05,0.00854843358439672,0.00311239677211173,0.0450907075704505,-0.0663003163267994,-0.0175208724996691,-0.0444959190541012,-0.0100135424437928,0.0612289319522299,8.2817609556256e-16,2.76266440802487e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,13,Modified Lie Nonlinear,0.0140204195151872,0.00906345684342581,0.023083876358613,0.804019221117597,0.00837852473777791,0.00845014800003403,0.014633728358579,7.16232622561194e-05,7.16232622561194e-05,0.00854843358439672,0.00311239677211173,0.0731618540870854,-0.0440970403910823,0.0298755246763709,-0.0389868103606772,-0.00429081897109108,0.0657685577253035,8.21156493812805e-16,2.76120228682012e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,14,Linear Elfouhaily,0.013921931553494,0.00889845256581485,0.0228203841193088,0.799479804773576,0.00830790741093546,0.00835267174938861,0.0145124767083734,4.47643384531449e-05,4.47643384531432e-05,0.00538816048843093,0.00196159443325352,-0.0579974730670632,0.0912181654244293,0.0306030657850979,-0.0848884903619842,-0.0157253560640908,-0.121955787916273,1.67043120744792e-15,3.32771513961602e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,14,Modified Lie Nonlinear,0.0139586444975589,0.00890650396020302,0.022865148457762,0.798788878058346,0.00830790741093546,0.00835267174938861,0.0145124767083734,4.47643384531449e-05,4.47643384531432e-05,0.00538816048843093,0.00196159443325352,-0.0253598320838635,0.101598636821098,0.0689385762247591,-0.0826810689330344,-0.0130479697821038,-0.128441700867296,1.66147889252685e-15,3.34463902088219e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,15,Linear Elfouhaily,0.0140075285207241,0.0090377595894306,0.0230452881101547,0.803247966203342,0.00836003531070701,0.0084139949651049,0.0146852527994477,5.3959654397891e-05,5.39596543978928e-05,0.00645447685236244,0.00234146147967297,-0.0491562084955894,0.13174216760465,0.0288836622784515,0.213530779144665,0.0199493816213163,-0.0248801340434932,8.30007726764064e-16,2.17544274674874e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
3,15,Modified Lie Nonlinear,0.0140538877718215,0.00904535999273115,0.0230992477645526,0.80225916535352,0.00836003531070701,0.0084139949651049,0.0146852527994477,5.3959654397891e-05,5.39596543978928e-05,0.00645447685236244,0.00234146147967297,-0.0201100107898989,0.145898331128592,0.084882445442261,0.207720819123433,0.0300321195380622,-0.017814414413686,1.03085602212217e-15,2.17955365370972e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
3,16,Linear Elfouhaily,0.0139573943877787,0.00872979325391735,0.0226871876416961,0.790860352685115,0.00856164273632837,0.00861451672514122,0.0141255449053677,5.28739888128477e-05,5.28739888128529e-05,0.0061756826862788,0.00233056602906909,0.0435300063706515,-0.0877173399409941,-0.0154999260833457,-0.0180692223683856,-0.0408266623615609,-0.133832720627543,6.07847184027935e-16,2.44455090358564e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,16,Modified Lie Nonlinear,0.0139987672320073,0.00874129439850161,0.0227400616305089,0.79021082990145,0.00856164273632837,0.00861451672514122,0.0141255449053677,5.28739888128477e-05,5.28739888128529e-05,0.0061756826862788,0.00233056602906909,0.0770033577896924,-0.0633203001010223,0.0322845344122059,-0.000464678304148869,-0.0285125734775707,-0.131967750086762,0,2.44361863070054e-16,1,0,0.000995,0.00111904348324211,direction_only,consistent
3,17,Linear Elfouhaily,0.014485496400538,0.00921164625213372,0.0236971426526718,0.797447194685529,0.00838668464080168,0.00845949057275236,0.0153104580118701,7.28059319506872e-05,7.28059319506855e-05,0.00868113385311788,0.00307235066344494,-0.0403468314358961,-0.161527189472979,0.0179355426609531,-0.0912771118571478,0.0296359145019593,0.0265599772100678,1.65474062781594e-15,2.0404284885025e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
3,17,Modified Lie Nonlinear,0.0145501771789222,0.00921977140570025,0.0237699485846225,0.796023585606448,0.00838668464080168,0.00845949057275236,0.0153104580118701,7.28059319506872e-05,7.28059319506855e-05,0.00868113385311788,0.00307235066344494,-0.00907259868208802,-0.157397396812549,0.0597031265743779,-0.0738535620673137,0.0384954444752369,0.030171622909926,3.8961856816439e-15,2.03583088810097e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
3,18,Linear Elfouhaily,0.0138641574964979,0.00877121772767604,0.0226353752241739,0.795395636531352,0.00847671680787469,0.00852937741361975,0.0141586584162992,5.26606057450613e-05,5.26606057450613e-05,0.00621238233370504,0.00232647372634765,-0.0154130111144704,-0.017251731258527,-0.00512148148338968,-0.000672425513929653,-0.0110910329176826,0.0441778768400711,1.43251976054656e-15,3.37120522511304e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,18,Modified Lie Nonlinear,0.0139079781749509,0.00878005765496811,0.022688035829919,0.794541678720388,0.00847671680787469,0.00852937741361975,0.0141586584162992,5.26606057450613e-05,5.26606057450613e-05,0.00621238233370504,0.00232647372634765,0.0155104433648753,-0.00167069087755856,0.0499337450744054,-0.024423473495637,-0.000777995553039317,0.0363074692913568,2.03382192140635e-16,3.37392798257542e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,19,Linear Elfouhaily,0.0137918538809738,0.00911961479382199,0.0229114686747958,0.813161715747042,0.00857782551076616,0.00864122735497589,0.0143336431640296,6.34018442097328e-05,6.34018442097345e-05,0.00739136557745971,0.00276725360166374,-0.0543446460206917,-0.0485090361599516,0.0256974784159798,0.159869109612861,0.0405581369724224,-0.07505453808173,1.41563433723345e-15,2.39644314274219e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,19,Modified Lie Nonlinear,0.0138527826228976,0.00912208789610792,0.0229748705190055,0.811481487486911,0.00857782551076616,0.00864122735497589,0.0143336431640296,6.34018442097328e-05,6.34018442097345e-05,0.00739136557745971,0.00276725360166374,-0.0199273835872595,-0.0366965393955239,0.0776610687616223,0.170692271322384,0.0475078886596087,-0.071947815019251,6.02248987805383e-16,2.39820342254653e-16,0.999999999999999,0,0.000995,0.00111904348324211,direction_only,consistent
3,20,Linear Elfouhaily,0.0144065653530994,0.00911175827896651,0.0235183236320659,0.795281478507614,0.00870721326196965,0.00878323401799957,0.0148111103700963,7.60207560299257e-05,7.60207560299223e-05,0.0087307791531833,0.00323240538820855,-0.00842527083826403,-0.0491631173397558,0.00617765778573049,-0.100342497615701,-0.004849039965413,-0.17612021484983,7.96913282716311e-16,3.73564895974377e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
3,20,Modified Lie Nonlinear,0.0144688814889968,0.00912546289909905,0.0235943443880958,0.794163590093363,0.00870721326196965,0.00878323401799957,0.0148111103700963,7.60207560299257e-05,7.60207560299223e-05,0.0087307791531833,0.00323240538820855,0.02323998717531,-0.0305629776583465,0.0520486465404723,-0.0975090310626499,0.00727193687895291,-0.17559505895357,1.77753561521831e-15,3.7248056924416e-16,0.999999999999997,0,0.000995,0.00111904348324211,direction_only,consistent
4,1,Linear Elfouhaily,0.0170492545238631,0.0112541402501133,0.0283033947739764,0.81246276109507,0.00869672967794457,0.00877353732623787,0.0196066650960318,7.68076482932992e-05,7.68076482932957e-05,0.00883178518105351,0.00271372564692899,0.000650131771471124,0.117365253787129,-0.0428686236984778,0.00154513872553519,0.0376542266301785,0.0840798108070886,7.97873932025814e-16,3.00744781829517e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,1,Modified Lie Nonlinear,0.0171134827952685,0.0112667196270011,0.0283802024222696,0.811389796895721,0.00869672967794457,0.00877353732623787,0.0196066650960318,7.68076482932992e-05,7.68076482932957e-05,0.00883178518105351,0.00271372564692899,0.0371609740727188,0.13910845580877,0.00449876521884501,0.00607727568355498,0.0429834724588122,0.0795729202182112,1.97722242633994e-16,3.00951458456661e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,2,Linear Elfouhaily,0.0174497674779784,0.0113382164903125,0.0287879839682909,0.806078894890965,0.00873292310415036,0.00877488950081482,0.0200550608641405,4.19663966644661e-05,4.19663966644661e-05,0.00480553832479315,0.00145777476848295,-0.00934511633097882,-0.0518526868844171,-0.0268066026933446,-0.0698514258203504,-0.0748695467424624,0.0586643842731136,7.94567159375249e-16,2.1536928330229e-16,0.999999999999996,0,0.00106,0.00431227145749752,direction_only,consistent
4,2,Modified Lie Nonlinear,0.0174813396446408,0.0113486107203145,0.0288299503649553,0.805719721898772,0.00873292310415036,0.00877488950081482,0.0200550608641405,4.19663966644661e-05,4.19663966644661e-05,0.00480553832479315,0.00145777476848295,0.0265023009951696,-0.0389505457085937,0.0104714558911545,-0.05957683805845,-0.0723755996875538,0.0583158015648149,5.93075323335658e-16,2.15084364883345e-16,0.999999999999996,0,0.00106,0.00431227145749752,direction_only,consistent
4,3,Linear Elfouhaily,0.0163354008484572,0.0110799321514796,0.0274153329999368,0.8235759435943,0.00879191195735911,0.00886343397072935,0.0186234210425777,7.15220133702416e-05,7.15220133702468e-05,0.0081349783434052,0.00260883255988216,-0.0396119657882101,-0.0427361860353161,-0.0449429013248547,-0.0931942628103712,0.103401016112221,0.12117789126469,1.97309013601392e-15,2.00426777778564e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,3,Modified Lie Nonlinear,0.0163978666182148,0.0110889883950922,0.027486855013307,0.822341655213932,0.00879191195735911,0.00886343397072935,0.0186234210425777,7.15220133702416e-05,7.15220133702468e-05,0.0081349783434052,0.00260883255988216,-0.00504462935893549,-0.0305031804224543,0.00111591534192232,-0.0976021040017003,0.109966824693525,0.122513033019911,1.5657348893944e-15,2.00631974952151e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,4,Linear Elfouhaily,0.0168526290871173,0.010881840521338,0.0277344696084553,0.803558218399078,0.0088491338303285,0.0089464439025068,0.0188853357781268,9.73100721782978e-05,9.73100721783013e-05,0.010996564640574,0.00350863288723699,-0.0686732451609159,0.044359583785774,0.0477508195794874,-0.0162852771937869,0.00412994624781533,-0.133247478590181,9.80165691489158e-16,2.47965708250677e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,4,Modified Lie Nonlinear,0.0169398069488666,0.010891972731767,0.0278317796806336,0.801860913398965,0.0088491338303285,0.0089464439025068,0.0188853357781268,9.73100721782978e-05,9.73100721783013e-05,0.010996564640574,0.00350863288723699,-0.0379834938660692,0.0589478717877596,0.0800127192249324,6.51545216907579e-05,0.0116538867397787,-0.134359573455519,3.87801789153506e-16,2.48252746752645e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,5,Linear Elfouhaily,0.0168861841514319,0.0114199226994235,0.0283061068508554,0.822367278232425,0.00866878027705527,0.00871334207507212,0.0196373265738001,4.45617980168542e-05,4.45617980168525e-05,0.00514049227142156,0.00157428212405359,-0.00714800299074093,0.0462701240020564,0.0132909844953281,-0.0126307668265615,0.00188071351941227,0.00787300854159145,4.00223196467054e-15,1.85788759133285e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,5,Modified Lie Nonlinear,0.0169224961556157,0.0114281724932565,0.0283506686488722,0.821781161687819,0.00866878027705527,0.00871334207507212,0.0196373265738001,4.45617980168542e-05,4.45617980168525e-05,0.00514049227142156,0.00157428212405359,0.0288455599867426,0.0595147532858129,0.042605982233601,-0.00229092799232022,0.00839956136734552,0.0113892416933985,3.58358736504949e-15,1.86605709866324e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,6,Linear Elfouhaily,0.0166918942412398,0.0112471600411609,0.0279390542824007,0.820859115452462,0.00856173424699809,0.00861226624587313,0.0193773200354026,5.0531998875036e-05,5.05319988750377e-05,0.00590207514239927,0.00180865101460749,0.0212859077130168,0.00660683783117566,0.000847544700998042,0.074280166835706,-0.0431825852511427,0.00805712579704831,3.24181699815788e-15,2.24800591212343e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
4,6,Modified Lie Nonlinear,0.0167340381445831,0.0112555481366926,0.0279895862812757,0.820130470287527,0.00856173424699809,0.00861226624587313,0.0193773200354026,5.0531998875036e-05,5.05319988750377e-05,0.00590207514239927,0.00180865101460749,0.0594024325766792,0.0218207306241882,0.0332903284843989,0.0727745042049226,-0.0369633394828476,0.0109376106032779,1.40997316910127e-15,2.24572472350847e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
4,7,Linear Elfouhaily,0.016579924090163,0.0111807180877073,0.0277606421778703,0.821189863050673,0.00883246976811217,0.00888263319299806,0.0189281724097581,5.01634248858927e-05,5.01634248858927e-05,0.00567943352231983,0.00180699799970337,0.0507747564756285,0.00546907656003048,-0.00685725063727106,-0.153897868442656,0.0135350434908641,-0.0156176773474028,2.16043289552333e-15,2.70180180246396e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,7,Modified Lie Nonlinear,0.0166202351985926,0.0111905704041636,0.0278108056027562,0.820554684667372,0.00883246976811217,0.00888263319299806,0.0189281724097581,5.01634248858927e-05,5.01634248858927e-05,0.00567943352231983,0.00180699799970337,0.0850860660852125,0.0272416436457465,0.0425472538168328,-0.134828059871345,0.0186782265624024,-0.013331804961457,2.34352598598025e-15,2.68597138014314e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,8,Linear Elfouhaily,0.017116799530177,0.0111569476405233,0.0282737471707004,0.807349192663071,0.00888429201424444,0.00896149922336535,0.0193894551564559,7.7207209120916e-05,7.72072091209178e-05,0.00869030520351285,0.00273070310259145,0.0742842871085768,-0.105914281972066,-0.038367989169346,0.0384662854050619,-0.0081427368135759,0.143394957088287,1.95257368082395e-15,3.17630628717958e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
4,8,Modified Lie Nonlinear,0.0171824180174375,0.0111685363623838,0.0283509543798213,0.80622449896136,0.00888429201424444,0.00896149922336535,0.0193894551564559,7.7207209120916e-05,7.72072091209178e-05,0.00869030520351285,0.00273070310259145,0.108745629623934,-0.084297972639944,0.00753152179340727,0.0540661286663413,-0.00631591512410268,0.140967324293808,1.93575141027057e-16,3.16772928432607e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
4,9,Linear Elfouhaily,0.0168220422776651,0.0108391452162903,0.0276611874939554,0.802709046171788,0.00888242840979844,0.00896155810448132,0.018778759084157,7.91296946828796e-05,7.91296946828779e-05,0.00890856543190257,0.00286067598146932,-0.0580262645098583,0.0129203635782598,-0.0148121758126991,0.00418825554112967,-0.0673848977253718,-0.156451702367234,2.34358001565859e-15,2.74077726167405e-16,0.999999999999998,0,0.00106,0.00431227145749752,direction_only,consistent
4,9,Modified Lie Nonlinear,0.016892637730736,0.0108476794579023,0.0277403171886383,0.801345287904514,0.00888242840979844,0.00896155810448132,0.018778759084157,7.91296946828796e-05,7.91296946828779e-05,0.00890856543190257,0.00286067598146932,-0.0246677008853596,0.0301540755937357,0.0229820679820397,0.0209592786111559,-0.0585255824458099,-0.167621495467142,1.93573869158907e-16,2.73230810767502e-16,0.999999999999998,0,0.00106,0.00431227145749752,direction_only,consistent
4,10,Linear Elfouhaily,0.0167061851086552,0.0111510098724752,0.0278571949811304,0.81699322584379,0.00888174391484606,0.00893818126091873,0.0189754510662843,5.64373460726752e-05,5.64373460726769e-05,0.00635430908769377,0.00202595222207067,0.0366657120112761,-0.0757361770490226,-0.0243123641942971,0.0704382744970915,0.0262447339775952,0.0121803772014633,0,3.34489693757028e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,10,Modified Lie Nonlinear,0.0167549882185771,0.0111586441086259,0.0279136323272031,0.816081719937127,0.00888174391484606,0.00893818126091873,0.0189754510662843,5.64373460726752e-05,5.64373460726769e-05,0.00635430908769377,0.00202595222207067,0.0704265080167202,-0.0610775994502077,0.0288012114621877,0.0411095123981418,0.0308821552875891,0.00298366821919505,1.94080140616716e-15,3.34121013250317e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,11,Linear Elfouhaily,0.0167923043304758,0.0114374861669059,0.0282297904973817,0.825296764840006,0.00875550857194189,0.00883236004057079,0.0194742819254398,7.68514686289024e-05,7.68514686289058e-05,0.00877749910212896,0.00272235348810094,0.055709780901934,0.0622890313788571,-0.0257443015696073,-0.0743339743600919,0.0243397107479447,0.224858708827235,3.56632882156577e-15,3.08400194470999e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,11,Modified Lie Nonlinear,0.0168547645043528,0.0114518774616579,0.0283066419660106,0.824284250086902,0.00875550857194189,0.00883236004057079,0.0194742819254398,7.68514686289024e-05,7.68514686289058e-05,0.00877749910212896,0.00272235348810094,0.0891775957293233,0.080958283010315,0.0161152301579869,-0.0509585830331898,0.0346680486887305,0.229960332763766,3.92810860972262e-16,3.09217901804329e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,12,Linear Elfouhaily,0.0167253920486844,0.0109424763129175,0.0276678683616018,0.808853100000142,0.00862716022884143,0.00868605071193231,0.0190407081327604,5.88904830908805e-05,5.88904830908787e-05,0.00682617240537667,0.00212847922800618,-0.048099595737942,0.0332338393636644,0.0098799170798223,0.127503268741815,0.0753184101031216,-0.0392007526742653,2.01076997524337e-16,2.80267830117784e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,12,Modified Lie Nonlinear,0.0167744022862872,0.0109523565584055,0.0277267588446927,0.808035162436538,0.00862716022884143,0.00868605071193231,0.0190407081327604,5.88904830908805e-05,5.88904830908787e-05,0.00682617240537667,0.00212847922800618,-0.0113806731258933,0.0449838222083225,0.053351871459477,0.140471978952679,0.0821715780481621,-0.0334334393055751,1.59770973806889e-15,2.79481814107842e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,13,Linear Elfouhaily,0.0167793631724668,0.0113807240251438,0.0281600871976107,0.82356372459147,0.00858034907782475,0.00865491936944986,0.0195797381197859,7.45702916251142e-05,7.45702916251159e-05,0.0086908225934345,0.00264808454255934,0.045057359980599,-0.0662677758938521,-0.0338922782975338,-0.0266855195047078,-0.00803923191371444,0.0501695001271925,4.04347995691706e-16,2.79293459866238e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,13,Modified Lie Nonlinear,0.0168414504237662,0.0113932070654696,0.0282346574892358,0.82249496806367,0.00858034907782475,0.00865491936944986,0.0195797381197859,7.45702916251142e-05,7.45702916251159e-05,0.0086908225934345,0.00264808454255934,0.0734182930878758,-0.0436815737410132,0.0033265411300011,-0.0280141724613059,-0.00306853347757666,0.0540081049994123,1.60345662569663e-15,2.79144722179688e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,14,Linear Elfouhaily,0.0169467057453091,0.0111960336103455,0.0281427393556545,0.812810775495866,0.00850808369831618,0.00855491665343178,0.0196346556573384,4.68329551155996e-05,4.68329551156013e-05,0.00550452449414293,0.00166412212129561,-0.0578480846245608,0.0911617385975938,0.033295546187238,-0.036149259745744,-0.021563752378024,-0.166200591805862,1.63112967618795e-15,4.25529470616791e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,14,Modified Lie Nonlinear,0.0169851360815102,0.01120443622926,0.0281895723107701,0.812195332215134,0.00850808369831618,0.00855491665343178,0.0196346556573384,4.68329551155996e-05,4.68329551156013e-05,0.00550452449414293,0.00166412212129561,-0.024882178040288,0.101828497372924,0.0612779301120743,-0.0372553975285861,-0.0202730240182199,-0.170429968636416,1.62220023525857e-15,4.27715705768042e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,15,Linear Elfouhaily,0.0168731509500275,0.0112493709498363,0.0281225218998638,0.816518488723803,0.00856092005064047,0.00861728791355795,0.0195616018492233,5.63678629174873e-05,5.63678629174891e-05,0.00658432301482249,0.00200436728676748,-0.0490970321770829,0.131535696501698,0.0140056874816308,0.194718937853915,0.00756485610198762,-0.0589731352714167,1.01316416092861e-15,2.4243146350766e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,15,Modified Lie Nonlinear,0.0169215724011139,0.0112573173616674,0.0281788897627813,0.815637334355151,0.00856092005064047,0.00861728791355795,0.0195616018492233,5.63678629174873e-05,5.63678629174891e-05,0.00658432301482249,0.00200436728676748,-0.0197622647973708,0.146021379734144,0.0598970846628274,0.1844450759287,0.0158638960497241,-0.0535844445513511,4.02614719010953e-16,2.42894491028584e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,16,Linear Elfouhaily,0.0169251018979506,0.0109886512705952,0.0279137531685458,0.805761568553363,0.00876687322196118,0.00882210080724099,0.0191468799465847,5.52275852798052e-05,5.52275852798052e-05,0.00629957612954401,0.00197850804749673,0.0434258793306572,-0.0875292974117281,-0.028609734108179,-0.0485856143411754,-0.0513157950814442,-0.147745873031162,2.77021556589162e-15,2.85183223585147e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,16,Modified Lie Nonlinear,0.0169683490392848,0.0110006317145408,0.0279689807538256,0.805172656952345,0.00876687322196118,0.00882210080724099,0.0191468799465847,5.52275852798052e-05,5.52275852798052e-05,0.00629957612954401,0.00197850804749673,0.0772378370623987,-0.0627288489380908,0.00900132241922698,-0.0393292325402066,-0.0431249017226856,-0.148716546430188,3.93267661270201e-16,2.85073327526281e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,17,Linear Elfouhaily,0.0173687743270522,0.0114830448859599,0.0288518192130121,0.813099969955472,0.00858849919674337,0.00866436780470493,0.0202633200162687,7.58686079615576e-05,7.58686079615559e-05,0.00883374454879449,0.00262959529177069,-0.0402608337483425,-0.161441121246464,0.0331588615772129,-0.0292000725421966,0.0192693694795375,-0.0118834049197751,4.03964286713699e-16,2.74282172026457e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,17,Modified Lie Nonlinear,0.0174361486051655,0.0114915392158082,0.0289276878209737,0.811827616343549,0.00858849919674337,0.00866436780470493,0.0202633200162687,7.58686079615576e-05,7.58686079615559e-05,0.00883374454879449,0.00262959529177069,-0.00867143236285103,-0.157080327173638,0.0672917812178855,-0.0152038123927398,0.0255197247280776,-0.0109557994430172,2.60277560879313e-15,2.73655871199439e-16,1,0,0.00106,0.00431227145749752,direction_only,consistent
4,18,Linear Elfouhaily,0.0166893819545126,0.0109963669675072,0.0276857489220198,0.811716707755116,0.00868018776471387,0.00873524189319203,0.0190055611573059,5.5054128478154e-05,5.50541284781506e-05,0.006342504329452,0.00198853672455157,-0.0153149188245202,-0.01705482867176,0.00881439961404913,-0.0816845174815319,-0.00226406161148417,-0.0414391240266263,3.99697223838565e-16,4.84028118590539e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,18,Modified Lie Nonlinear,0.0167351999327073,0.0110056031177906,0.027740803050498,0.810945131874069,0.00868018776471387,0.00873524189319203,0.0190055611573059,5.5054128478154e-05,5.50541284781506e-05,0.006342504329452,0.00198853672455157,0.0159285887101433,-0.00113303453128832,0.0510780596913524,-0.10035597926316,0.00562640463418603,-0.0496153994089852,1.98589059946788e-15,4.84207158095404e-16,0.999999999999999,0,0.00106,0.00431227145749752,direction_only,consistent
4,19,Linear Elfouhaily,0.0167093226266393,0.0113769837991705,0.0280863064258097,0.825152362722662,0.00878388750841863,0.00885001742861258,0.0193024189173911,6.61299201939521e-05,6.61299201939504e-05,0.0075285481662387,0.00235452534026264,-0.0542807467169789,-0.0486043298293839,0.0139823739142741,0.314942591735579,0.0485931707990352,-0.0937953155072799,2.96233895467278e-15,2.54199942745689e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
4,19,Modified Lie Nonlinear,0.0167728053043103,0.0113796310416934,0.0281524363460037,0.823685152792121,0.00878388750841863,0.00885001742861258,0.0193024189173911,6.61299201939521e-05,6.61299201939504e-05,0.0075285481662387,0.00235452534026264,-0.0195133914698356,-0.0364732749659864,0.0570849984720918,0.326002211148943,0.053400054238693,-0.090963100223699,1.37209496250013e-15,2.54388563511258e-16,0.999999999999997,0,0.00106,0.00431227145749752,direction_only,consistent
